Id,SalePrice
1609,167351.88
1610,153270.47
1611,152686.77
1612,181332.84
1613,157604.48
1614,165499.2
1615,95540.83
1616,91156.13
1617,106998.11
1618,136455.58
1619,136828.64
1620,148447.64
1621,136208.28
1622,159325.8
1623,257370.98
1624,205215.38
1625,121714.516
1626,169845.67
1627,163263.14
1628,291561.4
1629,178396.25
1630,328950.3
1631,201024.02
1632,239670.42
1633,167591.62
1634,173664.97
1635,169240.45
1636,148873.53
1637,195690.17
1638,215062.62
1639,170607.86
1640,241589.14
1641,169129.3
1642,244055.38
1643,229703.67
1644,243569.2
1645,232281.95
1646,158378.36
1647,139348.89
1648,142487.84
1649,140719.2
1650,136068.45
1651,132618.5
1652,122231.805
1653,114948.64
1654,124156.914
1655,149224.77
1656,128112.375
1657,131388.31
1658,135805.92
1659,119917.93
1660,166920.25
1661,536774.2
1662,512627.4
1663,381630.1
1664,363814.2
1665,311223.84
1666,387376.03
1667,471153.7
1668,363766.66
1669,284843.25
1670,381695.25
1671,258831.11
1672,565020.06
1673,337613.56
1674,261079.67
1675,188881.34
1676,199565.25
1677,201296.83
1678,522931.53
1679,493010.56
1680,382415.62
1681,242425.53
1682,389847.28
1683,186550.16
1684,165127.47
1685,156477.67
1686,161943.66
1687,147525.34
1688,188549.1
1689,190237.88
1690,178407.31
1691,176995.98
1692,243615.17
1693,151888.86
1694,162665.58
1695,154087.4
1696,228393.7
1697,163266.39
1698,393430.94
1699,327744.4
1700,249992.67
1701,243859.7
1702,241490.08
1703,225741.64
1704,275685.12
1705,264318.75
1706,413487.47
1707,241604.11
1708,194877.08
1709,241473.05
1710,224199.69
1711,279614.0
1712,297150.38
1713,271720.56
1714,216265.83
1715,187393.58
1716,176366.83
1717,159342.5
1718,152771.39
1719,199380.53
1720,270013.56
1721,142314.98
1722,168405.19
1723,151788.52
1724,200336.02
1725,207033.89
1726,166871.7
1727,149751.98
1728,133069.0
1729,162086.42
1730,170155.81
1731,141982.3
1732,145124.94
1733,128264.81
1734,145049.66
1735,144980.22
1736,141815.6
1737,381627.22
1738,201629.22
1739,240016.28
1740,252483.75
1741,186852.14
1742,158036.92
1743,145180.17
1744,322377.78
1745,193416.22
1746,213209.4
1747,200716.38
1748,252825.66
1749,180504.3
1750,145668.62
1751,221203.86
1752,127638.95
1753,145857.67
1754,213310.45
1755,179211.19
1756,140521.0
1757,130077.48
1758,177202.55
1759,173535.16
1760,158475.66
1761,156968.8
1762,190039.69
1763,169309.23
1764,127286.8
1765,159809.1
1766,199246.33
1767,193550.0
1768,148121.83
1769,171518.02
1770,155079.84
1771,128234.24
1772,118372.65
1773,143742.42
1774,163142.34
1775,157882.66
1776,134351.8
1777,115635.29
1778,147928.14
1779,207931.02
1780,188658.83
1781,128876.91
1782,96953.89
1783,176925.78
1784,128634.016
1785,124560.49
1786,126148.54
1787,151449.58
1788,53405.945
1789,106128.38
1790,101560.21
1791,178681.64
1792,154294.45
1793,116608.04
1794,145622.5
1795,149292.53
1796,96149.23
1797,119937.484
1798,126223.875
1799,110695.46
1800,159687.22
1801,141757.17
1802,139989.58
1803,149187.33
1804,145891.08
1805,144243.92
1806,132973.73
1807,90552.39
1808,138372.39
1809,95225.0
1810,173836.47
1811,63625.285
1812,59885.96
1813,145215.73
1814,93797.14
1815,52434.598
1816,98838.51
1817,126195.35
1818,94531.09
1819,135915.3
1820,56233.465
1821,110985.42
1822,163044.69
1823,33549.402
1824,104944.18
1825,182067.03
1826,124793.43
1827,106676.95
1828,136220.23
1829,134115.48
1830,120551.22
1831,116474.23
1832,77217.49
1833,133478.64
1834,152822.11
1835,101861.29
1836,130526.96
1837,52968.56
1838,97786.75
1839,106978.11
1840,95106.02
1841,112116.58
1842,79042.086
1843,142627.2
1844,158205.95
1845,155621.2
1846,175414.2
1847,187925.83
1848,54223.176
1849,145191.52
1850,135677.62
1851,148465.9
1852,142689.8
1853,146924.28
1854,157437.3
1855,139630.9
1856,194466.78
1857,142466.39
1858,179852.89
1859,157138.8
1860,156111.3
1861,160207.22
1862,250955.78
1863,257714.36
1864,257739.42
1865,391606.47
1866,364579.0
1867,224394.14
1868,304453.94
1869,202819.89
1870,240492.88
1871,252611.66
1872,155916.97
1873,229632.06
1874,149633.61
1875,181771.22
1876,181993.4
1877,212245.94
1878,206297.56
1879,148217.62
1880,136037.69
1881,250328.78
1882,244813.92
1883,168802.67
1884,185538.14
1885,211605.27
1886,287259.97
1887,207776.81
1888,278320.78
1889,168065.22
1890,157255.73
1891,136813.9
1892,94995.61
1893,133538.48
1894,163501.69
1895,153515.08
1896,141053.5
1897,125212.69
1898,136832.05
1899,162019.34
1900,185611.77
1901,208498.14
1902,156482.89
1903,218383.36
1904,160217.14
1905,206789.98
1906,123734.68
1907,228132.05
1908,132291.6
1909,134306.45
1910,128288.19
1911,188971.61
1912,361314.97
1913,119818.03
1914,49812.438
1915,455602.53
1916,62893.562
1917,218645.92
1918,154659.22
1919,182750.69
1920,140007.47
1921,460674.6
1922,347559.72
1923,201396.88
1924,244172.02
1925,184009.16
1926,388053.06
1927,154012.62
1928,153727.5
1929,135614.11
1930,132317.19
1931,144149.3
1932,134723.89
1933,233166.6
1934,156691.06
1935,170771.45
1936,169193.5
1937,169968.98
1938,147362.52
1939,225394.03
1940,168702.25
1941,144826.7
1942,169506.0
1943,195618.9
1944,436622.4
1945,447747.97
1946,154133.11
1947,363066.9
1948,159526.02
1949,247688.12
1950,180997.64
1951,283347.97
1952,222678.06
1953,178078.06
1954,182063.89
1955,147104.02
1956,317780.78
1957,162053.8
1958,284941.6
1959,157438.2
1960,133655.19
1961,127974.51
1962,114820.24
1963,119972.04
1964,132931.14
1965,133564.08
1966,132458.36
1967,362096.3
1968,507742.0
1969,472973.84
1970,647414.56
1971,512117.22
1972,448564.3
1973,298564.7
1974,418409.03
1975,500332.84
1976,261515.5
1977,422902.5
1978,451233.03
1979,390268.38
1980,190232.83
1981,429305.44
1982,229288.7
1983,218035.4
1984,160138.64
1985,216018.27
1986,195437.3
1987,188413.56
1988,160334.23
1989,180625.02
1990,210404.94
1991,205996.77
1992,204284.16
1993,159519.48
1994,201037.25
1995,177143.08
1996,236857.64
1997,311681.56
1998,308726.78
1999,285442.6
2000,315706.75
2001,287790.28
2002,235167.08
2003,289686.7
2004,348036.0
2005,234983.9
2006,238328.4
2007,236292.03
2008,237004.75
2009,172174.36
2010,172199.81
2011,129962.914
2012,164796.61
2013,179852.55
2014,180691.34
2015,187782.52
2016,182735.69
2017,185121.73
2018,157199.36
2019,149043.3
2020,155956.38
2021,115521.75
2022,215228.42
2023,179301.44
2024,255345.95
2025,363209.25
2026,149296.94
2027,144575.95
2028,148060.95
2029,161869.69
2030,242621.2
2031,228920.33
2032,233692.86
2033,246449.44
2034,150059.9
2035,187231.73
2036,164102.02
2037,169447.98
2038,242571.25
2039,186261.47
2040,349695.88
2041,222277.89
2042,188678.61
2043,170245.08
2044,159738.1
2045,197160.3
2046,147122.25
2047,131820.83
2048,156445.28
2049,148951.36
2050,154585.5
2051,137958.52
2052,136155.81
2053,156406.66
2054,133125.22
2055,170029.45
2056,179860.62
2057,127787.42
2058,204532.9
2059,155690.08
2060,162478.58
2061,168450.8
2062,135971.67
2063,138571.52
2064,150270.56
2065,86616.08
2066,159920.69
2067,123172.984
2068,123772.33
2069,84800.34
2070,133329.67
2071,111734.46
2072,167584.1
2073,160157.42
2074,196283.98
2075,147032.36
2076,123745.664
2077,168432.17
2078,140970.92
2079,131817.3
2080,120085.02
2081,144590.86
2082,105682.78
2083,144704.8
2084,121364.586
2085,137752.22
2086,104250.22
2087,129159.16
2088,54768.086
2089,98472.14
2090,127258.63
2091,97783.945
2092,140165.12
2093,72348.57
2094,90220.52
2095,149177.1
2096,73414.484
2097,73998.82
2098,153806.7
2099,42395.504
2100,58923.62
2101,92134.66
2102,150706.14
2103,109007.98
2104,95201.3
2105,84095.83
2106,38479.81
2107,168609.44
2108,111292.9
2109,115313.38
2110,150368.34
2111,120984.27
2112,181774.7
2113,148775.6
2114,131445.72
2115,156296.02
2116,123193.055
2117,164844.25
2118,129623.75
2119,131467.28
2120,186684.89
2121,90134.19
2122,142281.72
2123,83578.68
2124,198101.75
2125,152813.66
2126,161101.22
2127,111888.1
2128,118754.15
2129,107987.34
2130,131550.19
2131,115030.56
2132,126231.58
2133,125262.26
2134,135307.83
2135,96811.23
2136,61018.97
2137,109322.08
2138,170998.97
2139,159372.89
2140,169264.69
2141,149471.6
2142,153212.61
2143,163898.06
2144,107275.195
2145,142280.64
2146,167632.05
2147,180984.88
2148,137891.56
2149,170251.89
2150,227823.1
2151,132974.36
2152,119501.914
2153,181296.16
2154,76605.17
2155,138758.64
2156,228661.12
2157,226316.34
2158,198333.7
2159,167050.34
2160,172619.42
2161,234681.58
2162,452152.7
2163,369401.44
2164,239811.73
2165,197469.1
2166,146988.19
2167,241794.53
2168,174307.77
2169,188512.42
2170,194899.77
2171,169350.4
2172,150788.95
2173,173892.17
2174,209766.2
2175,252338.83
2176,336638.44
2177,213976.92
2178,198084.92
2179,134052.95
2180,191220.86
2181,190316.47
2182,230195.33
2183,181996.38
2184,134044.52
2185,150066.48
2186,127637.13
2187,171738.48
2188,154587.4
2189,598686.9
2190,82846.22
2191,134409.1
2192,106002.66
2193,107407.26
2194,125839.375
2195,146670.75
2196,121074.766
2197,100268.21
2198,144594.98
2199,127523.97
2200,198514.22
2201,136690.92
2202,256862.42
2203,211023.05
2204,287761.2
2205,123998.35
2206,175914.95
2207,220602.61
2208,216925.58
2209,246309.66
2210,138114.5
2211,147138.12
2212,125627.14
2213,100956.945
2214,166078.52
2215,115913.195
2216,172164.84
2217,41518.28
2218,53269.215
2219,60197.117
2220,53674.312
2221,463910.16
2222,292639.75
2223,246932.94
2224,199590.73
2225,134529.27
2226,152591.42
2227,183586.9
2228,298510.6
2229,307615.3
2230,154576.94
2231,223504.39
2232,180251.44
2233,179923.06
2234,241530.39
2235,218870.2
2236,256059.72
2237,338403.0
2238,214326.78
2239,128718.94
2240,155597.61
2241,166612.34
2242,131342.47
2243,128042.49
2244,116446.24
2245,99014.086
2246,156583.05
2247,138784.05
2248,140612.44
2249,145655.14
2250,143018.12
2251,88444.88
2252,166076.16
2253,164601.38
2254,178370.06
2255,156898.9
2256,157364.34
2257,186353.69
2258,169594.95
2259,171443.11
2260,203710.05
2261,195189.56
2262,215391.66
2263,477369.47
2264,539684.0
2265,126246.63
2266,278312.0
2267,448049.94
2268,528883.3
2269,159791.11
2270,197608.5
2271,197854.97
2272,227940.0
2273,161563.1
2274,177247.84
2275,202067.92
2276,208259.28
2277,165600.73
2278,159813.52
2279,135792.7
2280,122144.64
2281,152626.66
2282,140947.4
2283,127543.914
2284,132613.56
2285,129520.45
2286,133206.77
2287,508160.53
2288,322144.2
2289,501223.03
2290,709340.3
2291,440035.97
2292,541251.44
2293,835692.4
2294,482566.03
2295,592905.0
2296,359426.16
2297,470325.44
2298,389640.25
2299,464839.3
2300,374928.84
2301,391355.94
2302,252410.8
2303,241863.92
2304,315767.56
2305,190839.17
2306,176869.44
2307,186880.3
2308,222570.81
2309,263893.84
2310,242000.97
2311,205973.97
2312,166395.44
2313,152762.08
2314,174592.25
2315,157578.48
2316,181104.02
2317,192364.94
2318,179372.08
2319,176012.78
2320,177717.38
2321,242097.23
2322,163681.42
2323,157753.98
2324,150887.78
2325,191198.06
2326,156939.31
2327,203213.5
2328,206476.84
2329,177419.67
2330,165945.36
2331,411800.03
2332,399235.0
2333,329034.06
2334,265662.16
2335,283135.94
2336,334264.03
2337,198677.28
2338,291614.78
2339,231242.02
2340,546186.75
2341,209158.75
2342,252935.39
2343,214649.12
2344,196172.1
2345,233589.03
2346,246640.61
2347,215000.31
2348,273829.75
2349,199966.47
2350,557543.94
2351,340465.66
2352,230456.72
2353,275959.78
2354,192472.83
2355,138846.8
2356,158306.78
2357,191738.53
2358,195399.45
2359,125805.66
2360,125073.06
2361,148907.33
2362,237730.25
2363,161437.4
2364,166047.47
2365,195435.81
2366,228327.7
2367,239848.8
2368,262600.9
2369,230883.92
2370,174615.58
2371,162385.02
2372,203073.06
2373,293819.0
2374,347189.03
2375,269767.0
2376,271115.38
2377,396388.47
2378,148938.42
2379,205128.89
2380,159566.5
2381,174286.66
2382,217409.8
2383,214477.06
2384,221556.44
2385,189936.05
2386,146963.11
2387,135712.44
2388,127987.94
2389,129486.36
2390,171164.23
2391,154503.98
2392,126023.84
2393,163938.55
2394,147789.95
2395,200909.42
2396,175812.64
2397,209790.8
2398,154784.19
2399,43530.17
2400,49648.766
2401,152298.34
2402,145900.39
2403,143647.03
2404,158871.38
2405,194155.45
2406,150901.88
2407,131124.31
2408,151094.27
2409,133933.48
2410,164465.5
2411,122282.76
2412,175261.72
2413,137289.67
2414,136891.81
2415,156937.97
2416,124405.805
2417,146878.61
2418,145516.03
2419,141219.05
2420,140464.47
2421,157402.17
2422,138599.92
2423,88730.09
2424,164440.88
2425,195906.05
2426,141937.22
2427,88689.49
2428,227215.75
2429,139322.6
2430,137421.44
2431,123664.38
2432,160509.11
2433,168118.75
2434,129023.99
2435,159355.28
2436,127271.016
2437,122656.16
2438,137221.72
2439,117004.39
2440,132071.23
2441,49820.18
2442,109470.43
2443,135322.28
2444,137943.62
2445,93133.88
2446,167725.92
2447,212833.77
2448,139008.84
2449,133655.83
2450,186588.95
2451,158803.95
2452,175797.05
2453,76605.32
2454,125357.87
2455,68304.31
2456,174419.19
2457,156599.48
2458,149648.03
2459,108130.27
2460,157056.25
2461,162283.16
2462,160111.44
2463,134498.34
2464,188936.1
2465,160585.05
2466,134477.69
2467,159869.3
2468,56875.06
2469,43913.566
2470,190916.17
2471,205469.75
2472,159841.7
2473,124666.26
2474,42943.87
2475,177772.8
2476,136172.95
2477,159027.95
2478,181702.6
2479,117074.93
2480,166396.23
2481,150507.2
2482,164301.52
2483,134210.55
2484,133311.22
2485,153661.11
2486,205838.27
2487,204306.77
2488,157459.53
2489,156217.78
2490,163700.77
2491,100825.125
2492,191585.92
2493,156627.86
2494,135285.5
2495,76804.07
2496,263210.4
2497,138336.75
2498,138926.81
2499,138483.39
2500,163386.5
2501,144012.17
2502,168530.81
2503,70048.18
2504,150372.06
2505,175829.58
2506,290978.9
2507,341641.12
2508,292194.94
2509,214597.17
2510,231945.69
2511,167695.86
2512,192831.66
2513,198647.53
2514,257725.42
2515,153975.03
2516,162248.66
2517,134488.58
2518,143239.39
2519,207397.31
2520,187979.6
2521,174076.19
2522,212095.19
2523,142361.8
2524,154615.42
2525,145504.38
2526,144332.95
2527,137708.5
2528,138686.81
2529,155140.05
2530,127549.38
2531,274614.28
2532,199916.31
2533,175945.66
2534,204252.8
2535,269987.06
2536,211890.61
2537,210081.33
2538,171813.66
2539,179487.58
2540,162936.48
2541,160546.0
2542,155403.94
2543,169145.9
2544,126769.65
2545,144944.42
2546,157093.39
2547,133131.58
2548,131816.8
2549,161714.17
2550,548570.8
2551,150179.16
2552,128383.77
2553,79096.83
2554,77116.74
2555,111511.23
2556,112959.83
2557,120771.36
2558,114126.46
2559,137728.05
2560,214061.61
2561,167983.0
2562,178896.98
2563,190719.45
2564,178172.52
2565,176884.78
2566,221915.7
2567,180958.81
2568,174857.38
2569,260626.19
2570,137090.14
2571,173971.64
2572,157131.47
2573,260703.73
2574,238205.95
2575,129316.805
2576,79686.26
2577,129539.84
2578,116875.47
2579,65177.48
2580,80468.79
2581,125869.516
2582,122197.19
2583,341710.53
2584,199381.66
2585,209883.47
2586,211410.81
2587,180169.97
2588,137479.52
2589,171513.27
2590,185330.72
2591,201703.64
2592,202130.94
2593,478548.66
2594,171757.14
2595,194223.61
2596,283502.8
2597,188464.25
2598,287974.25
2599,302529.22
2600,125750.59
2601,136466.75
2602,88625.06
2603,109468.75
2604,106762.24
2605,87801.8
2606,163897.44
2607,241000.73
2608,176226.94
2609,157011.77
2610,80008.98
2611,96942.24
2612,161550.45
2613,153045.25
2614,140361.08
2615,178932.64
2616,190483.34
2617,182440.2
2618,180775.64
2619,185938.81
2620,163877.27
2621,172042.06
2622,167571.48
2623,229998.27
2624,300176.34
2625,256871.27
2626,183839.7
2627,156817.98
2628,946053.6
2629,476061.47
2630,554549.9
2631,769991.2
2632,571151.2
2633,301240.28
2634,500622.5
2635,187376.42
2636,181723.55
2637,171881.03
2638,310288.56
2639,169809.22
2640,162981.56
2641,112694.375
2642,152561.02
2643,123664.5
2644,147046.1
2645,128818.17
2646,121431.85
2647,130306.195
2648,156980.31
2649,180645.34
2650,135013.81
2651,130364.47
2652,529395.5
2653,262222.03
2654,310507.88
2655,660613.8
2656,434608.8
2657,397036.6
2658,513177.7
2659,386360.72
2660,465278.84
2661,427954.44
2662,473709.2
2663,302317.53
2664,268392.6
2665,410407.06
2666,327155.12
2667,161955.08
2668,179341.62
2669,176735.73
2670,309526.06
2671,172101.66
2672,171974.16
2673,186015.08
2674,176537.64
2675,169710.95
2676,160058.31
2677,162995.72
2678,241280.38
2679,284263.6
2680,308775.1
2681,412582.34
2682,364428.12
2683,538065.7
2684,321553.62
2685,330394.03
2686,259072.4
2687,397957.72
2688,249186.94
2689,227693.0
2690,614682.5
2691,185627.36
2692,148454.86
2693,201494.84
2694,155420.1
2695,178803.17
2696,179046.33
2697,174594.92
2698,151115.45
2699,170787.58
2700,153998.67
2701,153618.17
2702,136220.48
2703,132848.5
2704,172407.36
2705,132945.45
2706,143614.58
2707,154583.56
2708,136744.38
2709,67005.805
2710,135023.33
2711,156879.31
2712,545713.0
2713,156106.83
2714,144810.55
2715,164063.83
2716,137605.83
2717,212703.48
2718,245109.9
2719,189954.0
2720,190725.81
2721,155085.77
2722,204708.33
2723,149676.58
2724,154403.83
2725,136609.47
2726,161536.6
2727,176340.58
2728,180230.81
2729,150116.6
2730,155906.86
2731,131397.47
2732,134542.72
2733,179625.6
2734,149098.02
2735,161845.47
2736,158012.66
2737,128813.26
2738,149453.22
2739,166324.2
2740,154980.06
2741,144512.97
2742,175940.95
2743,176371.38
2744,170021.5
2745,147819.56
2746,148749.36
2747,151116.89
2748,137740.8
2749,150080.81
2750,140727.67
2751,151066.45
2752,193053.38
2753,180079.61
2754,258161.3
2755,132915.03
2756,114569.1
2757,52456.61
2758,108719.77
2759,185153.34
2760,86693.6
2761,154460.22
2762,138301.66
2763,218683.67
2764,180230.47
2765,297714.28
2766,163602.3
2767,109759.055
2768,119808.08
2769,144522.48
2770,132197.5
2771,105968.39
2772,110893.37
2773,196975.0
2774,150862.02
2775,75092.266
2776,138761.55
2777,157141.05
2778,77559.12
2779,97396.03
2780,66418.89
2781,116767.62
2782,101904.336
2783,70302.016
2784,152236.61
2785,175255.38
2786,68407.12
2787,130429.766
2788,79474.59
2789,159133.86
2790,93817.81
2791,121742.266
2792,39168.434
2793,129253.555
2794,90001.13
2795,145556.14
2796,91217.71
2797,206623.81
2798,58454.094
2799,123736.92
2800,59177.434
2801,126630.33
2802,150047.31
2803,148621.73
2804,163904.33
2805,124209.266
2806,113562.66
2807,146458.3
2808,184776.03
2809,159407.1
2810,149561.72
2811,165144.16
2812,170717.39
2813,155879.66
2814,150340.67
2815,67720.11
2816,183410.84
2817,177581.66
2818,172291.97
2819,230089.33
2820,150134.2
2821,102547.19
2822,180313.67
2823,259944.05
2824,212251.62
2825,214272.62
2826,156528.7
2827,148378.84
2828,240161.92
2829,211176.27
2830,264049.4
2831,178916.78
2832,255533.06
2833,410963.6
2834,229142.69
2835,221719.39
2836,186922.55
2837,181896.42
2838,143952.31
2839,169975.78
2840,206696.53
2841,181413.44
2842,206135.48
2843,158044.89
2844,182869.58
2845,129882.5
2846,196425.75
2847,201333.3
2848,204647.06
2849,195317.66
2850,238832.84
2851,200617.25
2852,211468.06
2853,217615.56
2854,141984.88
2855,202129.0
2856,195415.67
2857,173314.05
2858,193581.19
2859,151960.14
2860,157717.58
2861,156575.89
2862,205842.0
2863,148814.06
2864,273054.16
2865,180215.69
2866,135456.94
2867,120643.69
2868,60355.83
2869,95171.62
2870,170967.17
2871,73713.414
2872,43289.438
2873,97574.06
2874,149423.3
2875,109902.14
2876,187859.88
2877,157408.48
2878,163167.88
2879,187656.11
2880,101968.695
2881,132234.44
2882,238422.98
2883,236816.3
2884,269157.94
2885,215560.38
2886,242578.17
2887,103399.19
2888,135804.64
2889,41523.395
2890,111365.09
2891,150942.61
2892,53212.45
2893,115878.16
2894,50564.21
2895,442211.75
2896,295156.12
2897,207187.75
2898,144863.6
2899,200899.66
2900,187195.12
2901,209878.88
2902,189259.28
2903,383291.9
2904,498137.03
2905,89878.305
2906,205098.38
2907,129130.46
2908,153838.39
2909,145936.28
2910,93805.11
2911,97684.125
2912,159288.56
2913,87167.555
2914,88735.34
2915,102540.24
2916,94754.75
2917,148145.14
2918,113397.72
2919,204480.81
