Id,SalePrice
2480,261837.67
2481,185834.39
2482,182492.75
2483,179643.23
2484,179568.22
2485,215415.5
2486,232401.39
2487,314277.16
2488,217721.03
2489,173775.14
2490,263829.4
2491,130769.67
2492,295289.28
2493,250369.39
2494,185585.22
2495,129579.14
2496,409519.56
2497,157765.11
2498,175928.7
2499,134252.16
2500,162426.23
2501,192980.67
2502,227768.56
2503,102455.01
2504,285397.7
2505,289116.75
2506,321269.5
2507,361837.06
2508,319793.38
2509,260075.7
2510,287677.22
2511,210739.69
2512,282583.47
2513,253120.47
2514,471057.56
2515,153289.5
2516,198116.1
2517,186613.7
2518,193500.17
2519,293507
2520,269249.62
2521,216579.34
2522,313452.22
2523,208426.58
2524,144334.45
2525,191660.3
2526,157315.44
2527,212381.8
2528,195103
2529,182437.77
2530,184935.92
2531,328266.47
2532,278511.7
2533,265326.16
2534,302237.38
2535,360874.2
2536,316588.94
2537,317896.53
2538,210873.38
2539,236171.97
2540,209767.19
2541,215606.64
2542,212792.95
2543,187946.8
2544,138817
2545,211496.92
2546,178546.72
2547,190533.3
2548,231837.78
2549,196238.69
2550,5206994
2551,163050.28
2552,178465.19
2553,178301.36
2554,187262.8
2555,179815.84
2556,152629.56
2557,153060.28
2558,213884.69
2559,195272.03
2560,219640.72
2561,221040.62
2562,232981.89
2563,234778.06
2564,294354.7
2565,218913.61
2566,341812.56
2567,184203.34
2568,280256.84
2569,244234.19
2570,160760.5
2571,204836.83
2572,266330.06
2573,362591.47
2574,352894.3
2575,171884.47
2576,235391.02
2577,264736.25
2578,128271.54
2579,180739.6
2580,225431.64
2581,147050.44
2582,185837.58
2583,404192.66
2584,229477.05
2585,273544.97
2586,321901.56
2587,251525.31
2588,204526.28
2589,238978.89
2590,275390.3
2591,266192.22
2592,233322.98
2593,496027
2594,205208.52
2595,226226.77
2596,435910.53
2597,223326.92
2598,416068.94
2599,483804.22
2600,222134.62
2601,151082.02
2602,126125.805
2603,146757.92
2604,212367.23
2605,128224.21
2606,271617.44
2607,337473.5
2608,256708.88
2609,281841.2
2610,174049.14
2611,163825.1
2612,237896.94
2613,222220.88
2614,203229.02
2615,212046.05
2616,245881.1
2617,257873.67
2618,520017.75
2619,276123.5
2620,213963.66
2621,168804.61
2622,212552.02
2623,308452.8
2624,378113.9
2625,383241.06
2626,226413.28
2627,160138.48
2628,1013812.3
2629,980637.8
2630,631964.4
2631,742266.44
2632,676730.1
2633,420979.06
2634,689318.4
2635,256986.19
2636,290635.56
2637,277088.47
2638,346020.53
2639,298614.25
2640,203353.86
2641,153495.47
2642,218154.78
2643,116317.93
2644,182638.83
2645,146281.84
2646,146670.19
2647,142443.02
2648,185757.14
2649,208406.7
2650,176104.47
2651,186171.78
2652,514255.53
2653,310021.16
2654,344528.56
2655,732062.5
2656,421549.94
2657,471730.1
2658,733213.25
2659,434204.88
2660,607631.9
2661,499488.9
2662,538353.7
2663,367873.2
2664,408140.5
2665,442905.2
2666,356765.47
2667,195233.67
2668,220219.61
2669,200145.81
2670,332849.12
2671,225371.89
2672,257425.73
2673,294204.25
2674,301124.84
2675,212670.4
2676,247673
2677,215393.3
2678,323364
2679,351157.66
2680,345800.84
2681,533354.8
2682,439017.78
2683,1140051.1
2684,487272.4
2685,576592.25
2686,355037.88
2687,457570.7
2688,262978.06
2689,232838.4
2690,632846.75
2691,202646.08
2692,140344.61
2693,251120.98
2694,144329.64
2695,268430.2
2696,241147.86
2697,198426.19
2698,290720.66
2699,175142.25
2700,170896.56
2701,163353.17
2702,206270.8
2703,156293.92
2704,177885.58
2705,165916.42
2706,190794.95
2707,183441.98
2708,201219.1
2709,123423.555
2710,199973.33
2711,319781.47
2712,761160.6
2713,199092.66
2714,156644.45
2715,139271.31
2716,173741
2717,263688.56
2718,286709.56
2719,211670.64
2720,244222.31
2721,183276.73
2722,324473.9
2723,204436.97
2724,222209.86
2725,168112.98
2726,220678.75
2727,193236.48
2728,291374.34
2729,235679.2
2730,185130.9
2731,166460.83
2732,202053.45
2733,222703.11
2734,242190.53
2735,187040.06
2736,234502.6
2737,198679.55
2738,176391.22
2739,204310.28
2740,217047.47
2741,206775.4
2742,260941.02
2743,232472.31
2744,187529.08
2745,193250.28
2746,182143.61
2747,216141.48
2748,198712.33
2749,216024.25
2750,190468.98
2751,191960.48
2752,269308.94
2753,197022.89
2754,312932.5
2755,170374.86
2756,137836.98
2757,91475.734
2758,160640.33
2759,273109.12
2760,203265.84
2761,223903.55
2762,161352.44
2763,242463.9
2764,199621.58
2765,376066.6
2766,215647.75
2767,152816.12
2768,202439.2
2769,209336.36
2770,191302
2771,156365.48
2772,174686.52
2773,242675.36
2774,223460.28
2775,152257.08
2776,179209.98
2777,203233.66
2778,175571.53
2779,279673.22
2780,136612.72
2781,151450.75
2782,153550.22
2783,287563.94
2784,150798.72
2785,203977.75
2786,147238.62
2787,169812.47
2788,151190.98
2789,338593.47
2790,228787.4
2791,149920.73
2792,141448.45
2793,257322.16
2794,182069.62
2795,214772.19
2796,147477.25
2797,279802.6
2798,147151.86
2799,199626.53
2800,137144.28
2801,140978.05
2802,191139.7
2803,218719.31
2804,165944.73
2805,111860.79
2806,160691.2
2807,218775.67
2808,200809.05
2809,205702.88
2810,183438.31
2811,206095
2812,226684.2
2813,258293.83
2814,211918.48
2815,143258.38
2816,443056.9
2817,205802.16
2818,211563.9
2819,220680.67
2820,185914.52
2821,206944.47
2822,433046.12
2823,623344.44
2824,380169.5
2825,242544.4
2826,198538.44
2827,186689.89
2828,338838.62
2829,244773.3
2830,264598.7
2831,210354.17
2832,277272.72
2833,418787.5
2834,274584.2
2835,301423.38
2836,231956.97
2837,232301.22
2838,129446.24
2839,219262.53
2840,265965.1
2841,240211.61
2842,290451.88
2843,190580.53
2844,210879.62
2845,149448.38
2846,273944.9
2847,266843.66
2848,241585.92
2849,261963.56
2850,328649.9
2851,275933.97
2852,273848.53
2853,323173.5
2854,159353.28
2855,235682.11
2856,230442.42
2857,225879.47
2858,245445.56
2859,168705.94
2860,182033.34
2861,192665.84
2862,257335.4
2863,270440.88
2864,357483.1
2865,168032.38
2866,160802.05
2867,154236.78
2868,195141.55
2869,126074.945
2870,181176.22
2871,215713.6
2872,101329.664
2873,177990.62
2874,187041.12
2875,194023.86
2876,240565.81
2877,175785.98
2878,252695.23
2879,200802.34
2880,177020.47
2881,216757.86
2882,209363.28
2883,356355.4
2884,301562.8
2885,307144.8
2886,409043.72
2887,115702.91
2888,182690.03
2889,156801.08
2890,146627.81
2891,143579.66
2892,107988.07
2893,164280.83
2894,148270.64
2895,583541.44
2896,472077.06
2897,235101.61
2898,203229.22
2899,283867.8
2900,217993.83
2901,444360.62
2902,223031.06
2903,430212.06
2904,528384.2
2905,170980.84
2906,240374.1
2907,180422.72
2908,227336.7
2909,177365.88
2910,189998.02
2911,125696.89
2912,225564.33
2913,124877.35
2914,166027.38
2915,189464.6
2916,120672.11
2917,222347.66
2918,193949.31
2919,277922.4
